href,keyword,info,author,headline,article_text
https://www.thelocal.ch/20141104/euro-court-bars-swiss-from-deporting-refugees,refugee,"
				4 November 2014
				21:45 CET+01:00			 
					21:45 CET+01:00				",AFP,Euro court bars Swiss from deporting refugees,"
				The European Court of Human Rights barred Switzerland on Tuesday from sending a family of Afghan migrants back to Italy, ruling their well-being could be at risk.			
  Deporting the Tarakhel family, which includes six children, without first getting assurances from Italy they would be taken care of and kept together is a violation of Article Three of the European Convention on Human Rights, the court ruled.       The decision is final and can serve as a precedent for other migrants in a similar situation.       The court noted that the UN refugee agency had previously raised concerns over Italy's procedures for caring for refugees.       ""The possibility that a significant number of asylum seekers may be left without accommodation or accommodated in overcrowded facilities without any privacy, or even in insalubrious or violent conditions, cannot be dismissed as unfounded,"" the court ruled.       Italy has seen a massive rush of migrants over the past year trying to reach the country in highly dangerous sea voyages.   Authorities have rescued over 150,000 migrants since two deadly shipwrecks in October 2013 killed 400 people.       The Tarakhel family was to be deported to Italy, where they had landed in July 2011, under the EU rule referred to as the Dublin Regulation.   The regulation says asylum seekers like the Tarakhels must have their case judged in the European country where they first landed.       After landing in Italy, the Tarakhels went to Austria to apply for asylum, but it was rejected and referred to Italian authorities.   The family then headed for Switzerland where they lodged a new asylum request in November 2011.       Swiss officials decided to simply pass the family's asylum application to Italy.   Despite their case being passed to Italy, the family and its six children, the youngest of which was born in 2012, continue to live in the city of Lausanne.       German European Deputy Ska Keller noted the court raises the question of whether Italy has the capacity to handle other countries' migrants.       ""The ruling shows the 'Dublin Regulation' is not working at all anymore,"" Keller said in a statement..   ""It is time to replace it with a reasonable system,"" instead of ""holding to a system that discharges on the southern countries of the EU all responsibility for refugees.""  "
https://www.thelocal.ch/20150626/refugee-jailed-for-killing-wine-merchant-with-log,refugee,"
				26 June 2015
				08:30 CEST+02:00			 
					08:30 CEST+02:00				", The Local,Refugee jailed for killing wine merchant with log,"
				A Moroccan asylum seeker who used a log to beat a 63-year-old Swiss wine merchant to death has been sentenced to 18 years in prison by a court in the canton of Aargau.			

	The district court of Zofingen handed the sentence to the 30-year-old refugee on Thursday after he admitted to killing the victim one evening in April 2012, the SDA news agency reported.

	The defendant explained that the Swiss came to talk to him at an asylum centre in Brittnau, where he promised him a job with a farmer, according to court testimony.

	He invited the Moroccan to his home, where the pair drank beer before going upstairs to a bedroom and the Moroccan claimed he fell asleep on a bed, the SDA said.

	The refugee testified he felt he needed to defend himself after the Swiss tried to sexually attack him.

	The court earlier heard evidence that the Moroccan tied the hands and feet of the older man before beating him with the log in order to steal some personal possessions.

	During the court case, witnesses testified that the victim had often visited the asylum centre, where he sought out men for sexual relations, the SDA said.

	Investigators found traces of DNA from two other refugees in the Swiss man's bed.

	The prosecutor had nonetheless sought a life sentence against the Moroccan, who entered Switzerland illegally in February 2012.

	The man already had a criminal record in Switzerland after stealing a handbag from a woman in Zofingen.

	For that offence he was ordered to pay a financial penalty, as well as a fine.
"
https://www.thelocal.ch/20160714/chaos-in-como-after-swiss-send-back-refugees,refugee,"
				14 July 2016
				11:35 CEST+02:00			 
					11:35 CEST+02:00				", The Local,Chaos in Como after Swiss send back refugees,"
				Around 100 refugees are reported to be camping out around Como's San Giovanni station after being turned back by Swiss border guards.			

	Makeshift camps are springing up around the station in the northern Italian city to house hundreds of migrants who were sent back from Switzerland after attempting to enter the country illegally at the border crossing at Chiasso, in the canton of Ticino.

	The backlog is turning Como into “an open-air refugee centre”, local politician Nicola Molteni told Milan newspaper Il Giorno.

	And the blame is being placed squarely on Switzerland.

	“Until last week an agreement with Switzerland allowed 100 migrants to cross into Chiasso every 15 days,” Alberto Sinigallia, president of Arca, a group which manages local refugee centres, told La Repubblica.

	“That has been suspended for the time being, but it was an important release valve that helped us manage migrant flows,” he added.

	Contacted by The Local, Walter Pavel of the Swiss border agency (EZV), could not confirm that any such agreement existed and said Switzerland was simply following the rules.

	A migrant who wishes to seek asylum in Switzerland must present themselves at the border and request asylum.

	If they do not – because they want to pass through Switzerland and request asylum in another country – they are not considered to have refugee status and are sent back to Italy.

	“The number of migrants who submit an application for asylum at the border in Ticino with the Border Guard has decreased in the past few weeks,” Pavel told The Local.

	“Migrants who wish to merely pass through (transit) Switzerland will be sent back by the Swiss Border Guard according to the readmission agreement with Italy.”

	The number of illegal immigrants coming through the Ticino border crossing has increased with the recent warmer weather.

	At the beginning of July Switzerland caught  a record 1,300 migrants attempting to cross from Italy into Switzerland in one week alone. One Eritrean hopeful even made headlines after being filmed attempting to make it over the border crammed inside a suitcase.

	And on Tuesday border guards caught 60 migrants without papers on a train in the Swiss city of Bellinzona. They were subsequently sent back to the border.

	Of the 1,300 that arrived in the first week of July, 996 were sent back.

	Switzerland's rigidity in sticking to the rules is creating “A real emergency situation which risks paralyzing Como's security system,” Como police chief Ernesto Molteni is quoted as saying by Swiss paper 24 Heures.

	The camping migrants are being provided with meals and aid from the Catholic aid agency, Caritas. But with aid agencies already stretched to the limit experts say they will struggle to manage if the camp continues to grow.

	“We're providing food, clothes and trying to set up some showers for them,” said Caritas director Roberto Bernasconi, “But it's very difficult, we're already working to help the 2,000 migrants who are housed in Como's refugee centers,” he added.

	“The situation around the station is disgraceful,” said Lombardy governor, Roberto Calderoli, from Italy's right-wing Northern League Party.

	“Como is becoming the new Calais.” 

	But Ticino's police chief hit back at the criticism.

	“We register a big proportion of migrants who arrive in our centres, though they should have already been registered in Italy,” he told 24 Heures. “We are doing our bit.”

	Under the Dublin rules of the Schengen agreement, immigrants must be registered in the country they first arrive in within the Schengen zone.
"
https://www.thelocal.ch/20151030/swiss-state-of-aargau-to-house-refugees-in-ikea-kit-homes-switzerland,refugee,"
				30 October 2015
				16:30 CET+01:00			 
					16:30 CET+01:00				", The Local,Swiss canton to use Ikea kit homes for refugees,"
				Switzerland's Aargau canton is planning to purchase 200 Ikea-designed flat-pack homes to provide temporary accommodation for asylum seekers in the region.			

	The move, a first for Switzerland, was announced by Greens politician Susanne Hochuli on Thursday.

	Aargau has already tested the 17.5 square-metre homes designed by the Swedish furniture giant together with the UNHCR.

	Authorities now plan to set up 60 such units providing homes for 300 people in an industrial estate near the town of Frick in 2016. The kit homes will be placed within two warehouses with one set aside for families and one housing men only. They will then be disassembled in 2018.

	The shelters, which arrive in the same cardboard boxes as other large pieces of Ikea furniture, can be set up in four hours without any special tools.

	They are not heated and don't feature plumbing but Hochuli believes the ventilated homes are preferable to another housing option already being used by Aargau: civil protection bunkers.

	At a cost of 1,200 Swiss francs per shelter plus 500 Swiss francs for the furniture required, cost is also a definite advantage, the Tribune de Genève reports.

	Swiss federal authorities will be watching the Frick experiment closely although there remains, to date, no shortage of accommodation in the country's civil facilities.

	Switzerland's defence minister Ueli Maurer said in early October Switzerland's emergency public bunkers could provide shelter for up to 50,000 people.

	At present, however, just 3,500 refugees are housed in such facilities.

	Bern will be watching proceedings in Frick carefully for another reason too.

	The carefully-planned project – local authorities in Frick have been fully involved with every stage of its development – also functions as a public relations exercise with cantonal authorities testing the waters as they push towards the establishment of larger, fixed asylum centres in future, according to the regional daily Aargauer Zeitung.

	Switzerland said recently it was prepared to take in some 5,000 refugees in the next two years on the condition the Dublin system remains in place.

	To date, the country has seen only a limited numbers of refugees.

	September figures released by the Swiss Migration Office (SEM) show that a total of 3,899 asylum requests were placed in August, just three more than in July and hardly the influx experienced by other European countries.

	Of the Swiss total, 1,610 requests came from Eritreans, 461 from Afghans, 401 from Syrians and 180 from Iraqis.
"
https://www.thelocal.ch/20151001/swiss-bunkers-could-house-50000-refugees-minister,refugee,"
				1 October 2015
				17:57 CEST+02:00			 
					17:57 CEST+02:00				",George Mills,"Swiss bunkers 'could house 50,000 refugees'","
				Switzerland's network of nuclear bunkers could house up to 50,000 refugees in an emergency situation, the country's defence minister said on Thursday.			

	Around one third of the capacity of the country's emergency public bunkers is fully operational, meaning 50,000 asylum seekers could be given temporary shelter, defence minister Ueli Maurer said.

	“The situation would be chaotic, and not designed for several months,” he said during a meeting with military personnel in Canton Bern.

	“We could offer a roof over their head and warm soup to tens of thousands of people,” he added.

	Maurer said the cantons were in a better position than the federal government in terms of providing places in bunkers, and noted the army could only help out in terms of equipment and supplies.

	Speaking about Switzerland's position in the current refugee crisis, the defence minister said he hoped the country would not face a situation like that seen in Hungary and Austria where authorities have struggled with thousands of refugees making their way to Germany.

	 “We can't, however, rule out the possibility that Switzerland could become a destination (for refugees) within days or hours,” he said.

	Maurer added he was concerned about the huge number of refugees entering central Europe because there were Isis terrorists among them.

	Switzerland said recently it was prepared to take in some 5,000 refugees in the next two years on the condition the Dublin system remains in place.

	To date, the country has seen only a limited numbers of refugees.

	September figures released by the Swiss Migration Office (SEM) show that a total of 3,899 asylum requests were placed in August, just three more than in July and hardly the influx experienced by other European countries.

	Of the Swiss total, 1,610 requests came from Eritreans, 461 from Afghans, 401 from Syrians and 180 from Iraqis.
"
https://www.thelocal.ch/20180806/switzerlerland-puts-forward-eldorado-for-best-foreign-film-at-the-oscars,refugee,"
				6 August 2018
				09:25 CEST+02:00			 
					09:25 CEST+02:00				", The Local,Switzerland puts forward 'Eldorado' for Best Foreign Film at the Oscars,"
				Director Markus Imhoof's refugee drama will compete with other films for a place on the Academy of Motion Picture Arts and Sciences' shortlist for the coveted prize. 			

	The documentary follows the current refugee crisis in the Mediterranean, starting from the point of view of a 14-year-old refugee girl adopted by the director's family during World War II. 

	""Markus Imhoof has produced an engaging documentary, which deals with today's global humanitarian crisis by linking it with his personal story. Going beyond the images that travel around the world every day, 'Eldorado' is a shocking drama that cannot be overlooked,"" the five-person Swiss jury said in a statement clarifying its selection.

	Imhoof's film recently screened at Locarno Festival and premiered at the 2018 Berlinale in Germany's capital Berlin, where it received a special mention in the Amnesty International Film Prize. 



	 

	 

	The film has been widely praised by critics. ""Markus Imhoof's Eldorado is a deeply felt documentary essay on Europe's refugee question,"" wrote Peter Bradshaw in the Guardian. 

	 

	""In the sincerely felt 'Eldorado' veteran Swiss filmmaker Markus Imhoof easily staves off “just another refugee doc” shrugs with the unusual personal scope of his study,"" wrote Variety in a review. 

	 

	Imhoof's film intercuts his own family's adopting of an Italian refugee girl during World War II with stories of migrants who have undertaken the perilous journey across the Mediterranean from Africa to reach Europe. The director spent a year on rescue ships and in migrant camps to make the film. 

	 

	The Academy of Motion Picture Arts and Sciences' shortlist for the Best Foreign Film Oscar will be announced on January 19th, 2019. The Oscars ceremony will take place in the Dolby Theater in Los Angeles on February 24th next year.

	 

	The Swiss director of More Than Honey has won 13 international awards during his long career and was nominated for an Oscar for Best Foreign Language Film by the Academy in 1982 for his similarly-themed film 'The Boat is Full'. 

	 

READ MORE: Switzerland's Locarno Festival kicks off 71st edition with an eclectic program featuring 293 films
"
https://www.thelocal.ch/20120206/2485,refugee,"
				6 February 2012
				14:27 CET+01:00			 
					14:27 CET+01:00				",Lyssandra Sears,Asylum seekers sanding off fingertips: report,"
Many Eritrean and Somalian refugees are taking extreme measures to destroy their fingerprints to avoid being identified and returned to the first country they entered in Europe. 
""The most common method is to grind the fingertips  down, for example by using sandpaper. They can also easily be worn  down on a rough wall of a house,"" Roger Boxler, head of the refugee  reception center at Kreuzlingen, told newspaper Tages Anzeiger.
The fingertips take approximately two to three  weeks to re-generate. During this time, the refugees are kept in  reception centres, which are becoming overcrowded as a result of the  high volume of traffic. 
Once the  fingertips have repaired sufficiently, the fingerprinting process is  repeated, enabling the authorities to track if, when and where the  individual was previously admitted to the asylum system.
While no official figures are available, reception  centres across Switzerland estimate that there are some 200 migrants  per year arriving with ""polished fingertips"", Tages Anzeiger reported.
Large numbers of asylum seekers arrive every month in places such as Italy or Greece. Feeling their futures might be more secure elsewhere, the migrants often decide to try their luck with more hospitable countries such as Switzerland and Germany, the newspaper said.
But their efforts are hampered by the so-called Dublin Regulation, which prevents asylum seekers from submitting applications to multiple member states across the EU as well as in Switzerland, Norway and Iceland. 
This means that asylum seekers typically use up their one application when they arrive in the first country. 
Fingerprints are taken at first registration and recorded in a database so that individuals travelling later without papers can be traced to see if and where they have entered the asylum system previously.
As a result, migrants desperate for a better life are removing their fingerprints in the hopes of getting a second bite at the cherry."
https://www.thelocal.ch/20111229/2147,refugee,"
				29 December 2011
				09:08 CET+01:00			 
					09:08 CET+01:00				",AFP,Swiss rehabilitate WWII Jewish refugee helpers,"
Switzerland said Wednesday it had finally finished the process of  rehabilitating more than a hundred people punished during WWII for  having helped Jews escape Nazi persecution. 
But only one of the 137 people vindicated by the report actually lived to see their name cleared.
""All these people are today dead,"" Alexandre Schneebeli, the secretary of the Swiss parliament's rehabilitation commission, told AFP.
And of them only Aimee Stitelman lived to see her name officially cleared, several years ago.
In 1945, a Swiss military court ordered her detained for 15 days for having helped 15 Jewish children who were fleeing the Nazis, some of them orphans, enter Switzerland.
The rehabilitation commission struck down the conviction in March 2004, when she was 79 years old. She died a year later.
The committee was set up in 2004 to acknowledge the injustice done to people in Switzerland who took it upon themselves to help Jews escape Nazi persecution.
The Swiss courts punished those they caught on the grounds that their actions had violated Swiss neutrality.
According to historians, several hundred people lost their job, were fined and in some cases even jailed for having sheltered Jews hiding from the Nazis.
Thus a 25-year-old commercial traveller was jailed for two and a half months by one court for having helped a Viennese Jew get into the country. The Jew he helped was also jailed for two months -- and then sent back over the border.
While Switzerland helped nearly 300,000 refugees from Nazi-occupied Europe during the war years, it also turned back 20,000 of them, most of them Jews.
A committee of historians concluded in 2001 that the policy pursued by the Swiss between 1933, when Hitler came to power in Germany and 1945, when he was finally defeated by the Allied forces, had been ""excessively restrictive.""
The Swiss parliament adopted the rehabilitation law as a result. But the official recognition that their actions were right and proper does not include any compensation.
Of the 137 people rehabilitated, 59 were Swiss, 34 French, 24 Italian, six German, three Polish, with one Czech, one Hungarian, a Spaniard -- and several others who at the time in question were stateless.
According to the work of the researchers some of them acted for purely humanitarian reasons and others out of a sense of patriotism, while some were also motivated by the money that refugees offered them.
The commission completed its work after eight years, having started in 2004, Wednesday's statement from parliament said.
Its research had brought an important chapter of the country's history to public attention, publicising the actions of people who until now were unknown, Wednesday's statement said.
""This recognition was essential in the eyes of the people concerned and those close to them,"" the statement added."
https://www.thelocal.ch/20161005/deal-agreed-with-sri-lanka-over-repatriations,refugee,"
				5 October 2016
				08:59 CEST+02:00			 
					08:59 CEST+02:00				", The Local,Deal agreed with Sri Lanka over repatriations,"
				Some Sri Lankans living in Switzerland may face a return home after the Swiss government signed a migration agreement with Colombo.			

	Justice minister Simonetta Sommaruga signed the accord on Tuesday during a visit to the South Asian country.

	It strengthens cooperation on migration matters and regulates the terms of the repatriations of Sri Lankan nationals following the end of the civil war in the country.

	“The new agreement serves to formalise... the existing procedures for mutual cooperation with the Sri Lankan authorities with regard to the readmission of persons who no longer fulfil the conditions for continued residence in [Switzerland],” the Federal Department of Justice and Police said in a statement.

	From 1983 to 2009 Switzerland was a popular destination for Tamil refugees. Even today a fear of army and police violence is driving some Tamils from the country's north and east to file asylum requests.

	However, the situation has eased with the number of pending requests for asylum declining, according to the State Secretariat for Migration (SEM), the Swiss news agency SDA reported.

	The SEM says this is not down to a toughening of asylum policy. After a halt to repatriations for several months, a number of old cases dating back to before the end of the war have now been dealt with.

	More recent requests have less chance of success, it said.

	The migration agreement is controversial because the human rights situation in Sri Lanka remains unstable.

	Human rights groups fear returnees who are suspected of sympathizing with the separatist cause could face arrest and torture.

	Sommaruga has rejected this argument, saying that every case will continue to be considered on an individual basis.

	A body of experts from both countries will be set up to deal with repatriation problems.

	Switzerland could also raise sensitive issues here, notably the Sri Lankan anti-terror law under which people are continuing to be arbitrarily arrested.

	According to Wikipedia there are 46,000 to 55,000 Sri Lankans in Switzerland.
"
https://www.thelocal.ch/20170131/un-refugees-are-anxious-confused-and-heartbroken,refugee,"
				31 January 2017
				08:28 CET+01:00			 
					08:28 CET+01:00				",AFP,"UN: 'Refugees are anxious, confused and heartbroken'","
				The Geneva-based UN refugee agency said on Monday it was ""alarmed"" by the consequences of US President Donald Trump's order barring refugee arrivals, describing those targeted as ""anxious, confused and heartbroken.""			

	""This week alone, over 800 refugees were set to make America their new home,"" the UNHCR said in a statement.

	   

	The order signed by Trump on Friday suspends arrivals by refugees in general for 120 days and Syrian refugees indefinitely.

	   

	""UNHCR estimates that 20,000 refugees in precarious circumstances might have been resettled to the United States during the 120 days covered by the suspension,"" the statement added, basing that figure on averages over the last 15 years.

	   

	""Refugees are anxious, confused and heartbroken at this suspension,"" it further said, describing UNHCR chief Filippo Grandi as ""deeply worried"" by the impact of Trump's move.

	   

	Refugees who qualify for resettlement to the US or other developed countries have typically endured extreme hardships and have no prospect of safely returning to their home countries.

	   

	The US president's widely-condemned executive order also bars entry for travellers from seven mainly Muslim countries -- Iran, Iraq, Libya, Somalia, Sudan, Syria and Yemen -- for 90 days.

	 

Funding cuts?

	 

	UN human rights chief Zeid bin Ra'ad Zeid al-Hussein, who rarely communicates on Twitter, said in a tweet that ""discrimination on nationality alone is forbidden under human rights law"", adding that ""the US ban is also mean-spirited and wastes resources needed for proper counter-terrorism.""

	 

	However UN reactions to Trump's order have been largely tepid until now.

	 

	The UN bodies most directly engaged with migration -- the UN refugee agency and the International Organization for Migration (IOM) -- issued a statement on Saturday which made no mention of the executive order and stopped far short of condemning it.

	   

	IOM spokeman Leonard Doyle on Monday dismissed suggestions that the Trump administration had threatened funding cuts if its policies were publicly criticized.

	   

	""I have heard nothing of the sort,"" Doyle told AFP.

	   

	According to IOM's website, the Geneva-based body receives funding from the US Agency of International Development and multiple divisions of the State Department but the details of those contributions were not immediately available.

	   

	Doyle said that in the aftermath of Trump's executive action the immediate concern was the protection of refugees whose resettlement process to the United States was ongoing.

	   

	""Suddenly they are back where they started or they are back several steps behind,"" Doyle said.

	   

	""We are worried about their immediate vulnerability,"" he added.

	 

	Asked if IOM would push Trump's government to reverse the new policy in the coming weeks, Doyle said, ""we are hopeful that in the process of the review, when they have looked at every aspect of refugees, that things will return to an even keel.""
"
https://www.thelocal.ch/20150904/ioc-starts-fund-to-help-refugees,refugee,"
				4 September 2015
				12:26 CEST+02:00			 
					12:26 CEST+02:00				", The Local,IOC starts $2 million fund to help refugees,"
				The Lausanne-based International Olympic Committee (IOC) announced a two million dollar fund on Friday that will be made available to National Olympic Committees for programmes focused on refugees.
			

	In a statement, the IOC President Thomas Bach said: “We have all been touched by the terrible news and the heartbreaking stories in the past few days. With this terrible crisis unfolding across the Middle East, Africa and Europe, sport and the Olympic Movement wanted to play its part in bringing humanitarian help to the refugees.

	""We made a quick decision that we needed to take action and to make this fund available immediately.”

	NOCs and other interested parties will be asked to submit projects to the IOC for funding. The fund itself is made up of one million dollars from the IOC and a further one million from Olympic Solidarity.

	President Bach added that “because of the nature of the crisis the assessment of projects and the distribution of funds will be carried out extremely quickly.

	""We are able to work on the ground with our partners in the National Olympic Committees and the expert agencies to get help to where it is needed most urgently.”

	The IOC already works with a number of United Nations agencies to help refugees around the world.  In April 2014 the two organizations signed an agreement aimed at strengthening collaboration.

	The IOC has been working with the UNHCR for two decades and has already seen thousands of refugees benefit from sports programmes and equipment donated by the IOC.
"
https://www.thelocal.ch/20161107/swiss-wins-prize-for-helping-refugees-in-greece,refugee,"
				7 November 2016
				12:09 CET+01:00			 
					12:09 CET+01:00				", The Local,Swiss wins bravery prize for helping refugees in Greece,"
				A Swiss man who gave up his job to help refugees in Greece has won a prize for bravery, worth 15,000 francs, in recognition of his efforts. 			

	Michael Räber, 40, was on holiday in Greece in August 2015 when he witnessed the terrible conditions facing refugees arriving in the country.

	Rather than returning home to Kiesen in the canton of Bern after his holiday, Räber talked it over with his wife, resigned from his job in IT and decided to stay and help.

	With a friend, he set up the organization scheizerchrüz.ch and recruited more than 100 volunteers to help refugees in Greece.

	Initially the organization aimed to look after homeless refugees in Athens, before then helping to rescue people shipwrecked off the coast of the island of Lesbos.

	It has also been involved in cooking for those living in migrant camps in Greece and distributing 14,000 pairs of shoes to people stranded along the border with Macedonia.


		«Wenn ich Ungerechtigkeiten sehe, muss ich handeln.» – Michael Räber heisst der Gewinner des #PrixCourage 2016: https://t.co/v8AMD9OqXl pic.twitter.com/uHkR2qGgn6
	— Beobachter (@BeobachterRat) November 4, 2016

	Presenting Räber with the 2016 Prix Courage in Zurich on Friday, president of the jury Pascale Bruderer said: “His actions in coming to the aid of people who are suffering in their moment of need, giving up his own financial security, his job and being away from his family, impressed us.”

	The Prix Courage is awarded by the magazine Beobachter, whose editor Andres Büchi described Raber as a courageous man who “acts when people suffer”.

	The winner was decided by a combination of public voting and a jury.
"
https://www.thelocal.ch/20170220/four-arrested-for-allegedly-smuggling-migrants-into-switzerland,refugee,"
				20 February 2017
				11:06 CET+01:00			 
					11:06 CET+01:00				", The Local,Four arrested for allegedly smuggling migrants into Switzerland,"
				Four Ghanaians living in Italy have been arrested for allegedly smuggling more than 200 migrants across the Italian-Swiss border.			

	The arrests were the result of a joint operation between Swiss and Italian police investigating people smuggling from the Italian city of Como into the Swiss canton of Ticino, reported news agencies. 

	 

	The four suspects, aged from 21 to 39, are legal residents of Italy. 

	 

	They are accused of demanding payment of 90-150 euros per person to help migrants illegally cross into Switzerland, driving them to Lugano or even as far as Zurich. 

	 

	The police operation dates back to October, when investigators identified a vehicle that had crossed the border at Ronago, west of Como, 45 times in a month. 

	 

	A 23-year-old Ghanaian woman was arrested in December, while three other people were taken into custody on Friday. 

	 

	The Swiss-Italian border is a popular crossing point for migrants travelling from Greece and Italy. 

	 

	Migrants are allowed to pass into Switzerland if they claim asylum at the border. However many do not want to stay in Switzerland but wish to transit through the country on their way to Germany, preferring to seek asylum there. But in that case Switzerland does not consider them to have refugee status, and therefore sends them back to Italy.

	 

	Last July the Swiss border guards were criticized by Italy for refusing entry to migrants who did not want to claim asylum, causing an overflow of people stuck in Como after being turned away by Switzerland. 

	 

	However the Swiss border agency said Switzerland was simply following the rules of a readmission agreement with Italy.

	 

	At the time, the number of migrants attempting to cross into Switzerland was at a record high, but that has since fallen.

	 

	In September a Socialist Party MP was arrested at a border point in Ticino for allegedly helping migrant children cross illegally into Switzerland.

	 

	Legal proceedings are ongoing against Lisa Bosia Mirra, who in December was part of a group of volunteers awarded a 12,000 franc prize for providing hot meals to migrants in Como ""and accompanying them to the Swiss-Italian border"", Ticino Online reported.

	 

	In January the number of people lodging a request for asylum in Switzerland was 1,588, 10 percent fewer than in December and 56 percent fewer than in January 2016, according to the Swiss migration office (SEM).

	 
"
https://www.thelocal.ch/20151219/ikea-shelters-rejected-by-swiss-due-to-fire-risk,refugee,"
				19 December 2015
				16:10 CET+01:00			 
					16:10 CET+01:00				",AFP,Ikea shelters rejected by Swiss due to fire risk,"
				UPDATED: The Swiss city of Zurich has announced it will not use the 62 Ikea refugee shelters it has purchased to house asylum-seekers after a test showed they constituted a fire hazard.			

	Amid growing numbers of refugees and other migrants arriving in Switzerland, Zurich city councillor Raphael Golta on Friday morning unveiled a large hall filled with dozens of Ikea ready-to-assemble refugee shelters.

	The city had purchased the shelters with the aim of using them to house 250 people by early January. But just a few hours later, the city was forced to announce that a fire safety test had revealed the shelters do not live up to Swiss fire protection requirements.

	The test showed the temporary shelters “are easily combustible,” the city of Zurich said in a statement.

	Golta voiced surprise at the verdict, but insisted the city had done its best under the circumstances.

	“We have to host 40 percent more asylum seekers in the space of two months, so we had to move quickly to choose the best solution available,” he told the RTS public broadcaster.

	The shelters, developed in cooperation between Swedish furniture giant Ikea and the UN refugee agency, have already reportedly been deployed by the thousand in refugee camps and in places like Greece that are facing a heavy influx of migrants.

	The city of Zurich said it had relied on safety information from the UNHCR and a Swedish study.

	But regional authorities had requested a new test after learning that a German report this week raised concerns about the accuracy of the Swedish study.

	UNHCR spokeswoman Anja Klug told Swiss news agency ATS on Friday that the organisation was preparing to compare the Swiss and Swedish safety test results.

	“If we discover problems, we will seek a solution,” she said, stressing though that the shelters are “emergency housing, temporary solutions, which we consider better than tents.”

	Maerta Terne, a spokeswoman for the Better Shelter project, born out of a collaboration between the Ikea Foundation and the UN refugee agency, told AFP she could not comment on the Swiss safety test before seeing a ""translation of the report on the results and the method used.""

	However, she stressed the tests against European safety standards ""on the walls and covering panels showed that the material held a security level superior to that required for temporary shelter.""

	The Swiss canton of Aargau, which had been planning to house 300 asylum seekers in the Ikea shelters within a few months, also said Friday it was seeking alternatives following the Zurich test results.

	Switzerland is expecting to receive some 39,000 asylum applicants this year, up from 23,800 in 2014.
"
https://www.thelocal.ch/20120613/3517,refugee,"
				13 June 2012
				10:32 CEST+02:00			 
					10:32 CEST+02:00				",Lyssandra Sears,Swiss mull tough benefit cuts for asylum seekers,"
The Swiss parliament will decide this week on whether to dramatically cut the amount of financial support received by asylum seekers. 
The current emergency aid provisions enable asylum seekers who have had their applications rejected to receive on average between  six and ten francs (between $6.25 and $10.41) a day as they await deportation. The amount to be  received in each case is decided at the cantonal level.
A parliamentary debate began on Wednesday morning to discuss tough new measures that include applying the emergency measures to all asylum seekers, thereby preventing them from receiving more lucrative social welfare benefits.
For asylum seekers in Aargau, emergency aid amounts to 7.50 ($7.81) a day, while in Luzern, emergency cases are given Coop supermarket vouchers worth ten francs ($10.41) a day, newspaper Tages Anzeiger reported.
In Aargau, the 7.50 is intended to cover food, clothing, hygiene items, transport tickets and phone calls. In Graubünden, each person’s entitlement is spent on food, which is delivered twice a week to a depot. Those failing to turn up lose their entitlement.
The introduction of the minimal emergency aid policy was an attempt to discourage people from coming and staying in Switzerland, although the Swiss Refugee Council said in 2010 that people would stay in Switzerland even if no assistance was offered.
Arguing in favour of changes that would reduce the attractiveness of Switzerland for asylum seekers, Heinz Brand of the Swiss People's Party voiced his support for benefit cuts and the idea that criminal refugees should be kept in special closed quarters.
Green Party National Councillor Balthasar Glättli disagreed with Brand, believing that the causes of crimes committed  by the refugees should be looked at more closely. He believes that  criminals should be put to work in the community so that they are tired  at night and do not turn to alcohol.
Speaking on broadcaster SF's Arena show, Brand said the drop in income would be small, but significant enough to discourage asylum seekers. 
However, taking the examples of cantons including Basel-City and Zurich, Tages-Anzeiger showed that the measures would in many cases halve the incomes of asylum seekers and lead to a severe dip in their quality of life. "
https://www.thelocal.ch/20180622/homeless-asylum-seeker-told-to-buy-a-tent,refugee,"
				22 June 2018
				10:57 CEST+02:00			 
					10:57 CEST+02:00				", The Local,Homeless man given asylum in Switzerland told to ‘buy a tent’,"
				An 18-year-old Eritrean who was granted asylum in Switzerland but could find nowhere to live was advised by a Zurich commune to “buy a tent and sleeping bag”.			

	According to newspaper reports, the teenager had been given temporary accommodation by the commune of Rafz after he received permission to remain in Switzerland.

	Despite an extensive search and over 100 applications, the Eritrean failed to find an apartment at the end of the temporary accommodation period in February.

	The commune was unwilling to help with the search and referred the young man to the emergency shelters run by the canton of Zurich, the Tages Anzeiger said.

	In a letter, the commune of Rafz said it was “reasonable” with the approach of spring for the teen to sleep outdoors. “You could buy a tent and a sleeping bag,” it wrote.

	The commune also stopped paying for the man to attend German language classes on the grounds that he needed to put all his energy into finding somewhere to live.

	The Zurich advisory service for asylum seekers, to which the man then turned in his desperation, said it appeared the commune wanted to force the social welfare recipient to move elsewhere.

	It added that a tent did not count as accommodation.

	The law obliges the communes to help people in need, according to the advisory service.

Read also: Refugee policy: Switzerland may send up to 3,200 Eritreans home

	A spokeperson for the Rafz social welfare department admitted that the tent suggestion “went too far” but denied any wrongdoing.

	He told the paper that the commune had done enough to help in this case.

	The Eritrean has in the meantime found a place in a shared apartment and hopes to return to his German class as soon as possible, the Tages Anzeiger said.
"
